ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
3sMXbrwX6lMvWqCgo00oRd,martin meinschäfer,1,62,,2020,2021,3,1,184.0
4qS7D3kvvlW4LEFiVV7wUt,lorna hunt,0,40,,2003,2003,1,13,15.0
168ay4xrOtfwUN4WM7bxgI,евгений мартынов,0,6,,-1,-1,0,0,5.0
0SBwBneHZcbHQ5p3gfjc5D,nfektado,0,11,,2022,2022,1,4,2.0
3mtkwXzg0kkOhaJRM2tKxP,eddie friel,0,17,,2016,2016,2,3,13.0
5JKopRTqY7wLUr54h0udsj,born crain,4,400,,2008,2014,4,2,715.0
5z7APSzLIMN1GzImZFt6gZ,pathane khan,0,68,,-1,-1,0,0,99.0
7waWsF1NEsrpg3vtFhhOKY,kinestatics,0,15,,2019,2019,1,5,0.0
1k8oSmwvgb0wPdIl7RO0D9,seth martin,2,6,,-1,-1,0,0,0.0
6U9k6NDYWWNLIYIyN96y0T,mad veci,1,33,,2018,2020,8,1,279.0
386PFNhRbXl97ksyEtGdc1,jazz cartel,10,669,,1996,2014,3,1,4047.0
2e4KT516OfPeWTJ7DV72U0,lynette washington,0,84,,1999,2018,5,6,66.0
6XVtxL4WRwoEqB1BpLel6y,marcal,25,8025,"brazilian techno, hardgroove",2018,2024,20,4,22481.0
54aBo6BGYkNKpsDVKAWN9a,kołcz,5,11,,-1,-1,0,0,1481.0
2BvQDlooMyMooADv8GFcb1,magda modra,1,185,,1900,1900,1,11,193.0
4NYXYObKVimGrYuAGGe46m,patrick castillo,0,76,,2015,2015,1,14,88.0
30W48v6xGYpV1FGrnkQQij,namarrkon,0,114,,2010,2012,2,3,54.0
5tI2kNbhxr7B1MzBzzpQoJ,sabrina napoleone,0,120,,2017,2023,5,1,36.0
3obqIeGrzLJXoOdxatlprm,kirill tipo,2,168,,2012,2014,3,3,440.0
7efQkvGEO8FMhcKHUiZjIL,andy falconer,0,31,,2024,2024,1,2,136.0
0Os8nuH7NKvVRKYSqEc9mI,oscar woods,0,2,,2018,2018,1,1,0.0
0dkN88Mang7pNiXs4RXN0x,richard attree,0,35,theme,-1,-1,0,0,6.0
7hgLF6uXImSKj9iuXblx6y,carlos giffoni,1,495,noise,2007,2024,6,2,186.0
7IpkzqMESONbmAL2gQt1a6,gialma 3,0,2,,-1,-1,0,0,8.0
5GMZzcgmUwopsHBB7TyCsy,the wind and the wave,41,49786,"folk-pop, new americana",2014,2024,16,1,274815.0
6tDYRaJbgK7xUTWq0YMqXu,angelika sacher,1,14,,-1,-1,0,0,387.0
6oO3gusjsenDOQn8RDr5JS,thanh thúy,28,18220,"vietnamese bolero, vietnamese pop",1995,2024,20,10,22890.0
7tqcRpfQFzOeUK6gWPhQuv,palace in thunderland,0,326,indie psychedelic rock,2018,2019,2,12,69.0
35OfYCrnuxYIlJRbtQ3KBD,sergio salvatore,1,127,,1997,1997,1,12,64.0
21bF55ZWagcwa6gOqoqJTY,49th floor,1,35,garage house,2017,2023,4,4,155.0
6bU2X9kXRitY7BVuTKJiZJ,demon core,0,20,,2022,2022,2,1,7.0
6MZV0zLjOvDN1gIYUB2GxB,roy black,41,80662,classic schlager,1993,2023,20,14,188093.0
5g03mdtg7OJMWvyDBnOfqW,parforcehornensemble windhag,16,379,,1992,2015,4,20,3164.0
2jYGqEXChgw9oXnSPO1VRV,heathcote statham,2,1,,-1,-1,0,0,469.0
4Ta8dXCHilu1xsZlHV2nTL,adrian lucas,15,121,,1988,2023,13,12,5734.0
75wwj4XQX4fXXOggzIJdso,avantango,0,76,,2003,2003,1,9,14.0
3eyRnFoqIhnLpZ0gUQydKx,the kennedy veil,6,4784,"technical brutal death metal, technical death metal",2014,2017,2,11,1282.0
69VH2BiZrGJahxCECit3uE,rale oberpichler,18,394,kindermusik,2007,2007,2,15,6020.0
4OvRhv4vAkSpNGHuZ73DQV,fragga ranks,4,176,deep ragga,2002,2024,20,1,928.0
0jtjCEHAdVQBUpdx4kJXZl,too hot,1,120,,2014,2014,1,1,224.0
2h2nL9Hk4GQNcFm7fYV5ck,fokus,39,101661,"polish hip hop, polish old school hip hop",2011,2024,20,3,116498.0
4pBZhT1tFg5gdcK6igN5dJ,noëlle cordier,27,389,,-1,-1,0,0,52153.0
4OXfcgN1f8w4IRCDx6naBZ,katrin gerken,18,679,,2002,2002,1,9,5149.0
5uTsMjH1CdE81ncmOnE4WY,haley smalls,34,38279,,2015,2023,20,1,60431.0
0ygBWmJ8NeAzGthjd4TN0A,angelfish,25,18544,,1994,1994,1,10,24789.0
1Fw8LtGKuFhIitdo2HramQ,viddy v,2,139,,2010,2010,1,15,44.0
31SuJJYOYBms9b9WQL4Gvv,winter barn,0,47,,2020,2023,8,1,21.0
4nCueftPBFcrvisAIg39T7,안재욱,15,747,,2003,2003,1,14,4927.0
1qOcSt5AyHhJ4VIYxv7KB4,839,0,45,,2008,2008,1,29,3.0
4SpamvPxHqXBw6pXbbSXdJ,alex kidd,16,5002,,2011,2021,20,1,8872.0
0baPEmzVLg6UxQJmisBGqO,close sense,0,0,,2012,2012,1,4,20.0
7nekKr3LIadx9TUFkel6mp,michael case kissel,0,15,,-1,-1,0,0,129.0
6nQb6CuyOSmVJaE7AAEmhv,emre ararat,6,700,,2021,2023,3,1,2283.0
17JqEqjecva57bEdskgkYT,phil pratt,10,1408,,2016,2018,3,1,2969.0
2pq05IuzmEYChqymVruT7I,brook duo,1,21,,2024,2024,1,17,58.0
4JOYLWrGvAMscTqFgmBjeT,akdeniz erbaş,21,4084,throat singing,2022,2023,2,1,10751.0
2kO6mP0olFJGGh6kvUdNC8,des rocs,55,191929,"modern alternative rock, rebel blues",2018,2024,13,5,975129.0
30tf3CsLuv3h4nR6n7ianI,osvaldo fresedo,26,11324,"orquesta tipica, tango, vintage tango",2015,2023,20,20,16312.0
64OusciXmHR7QvCstcNK6D,jonathan safran foer,19,4973,,2003,2019,5,225,474.0
7iDxIIPtD49hZJi9N101bS,mighty voices of wonder,2,89,gospel soul,-1,-1,0,0,487.0
3NmVX0hStW6oR3c05MsLzW,geby,6,3,,2016,2019,3,1,28.0
0gdzJ2zo2up9gNMRFZswjc,chris blignaut,8,1357,afrikaans folk,1959,1997,7,12,1273.0
1arVCqhiz6dQgWcYrT3MY8,enshine,19,12816,"finnish metal, melodic death metal",2013,2021,4,1,5222.0
05JYwdmda7HdpSZF9R4n7r,hans fallada,18,827,,2011,2024,20,16,469.0
1pe9Q1b2o1PueqfqjkoT5C,the essence,35,18,,-1,-1,0,0,45493.0
6hBqKQ0XLOVb3T3trgOvgU,pinstripe 45's,0,23,,2009,2009,1,8,19.0
1jPQxliLw4opFTjjyOwnq8,orchestra of constant distress,0,222,,2017,2019,4,5,36.0
44EF3NeHT4VDB9J5BzcP4V,peter weber,4,16,,-1,-1,0,0,482.0
3c5LUEa3jmTDuOEu6zwLqu,felikz,28,4411,"german cloud rap, german trap",2017,2024,20,1,21615.0
6ckWxHAX8pjJJCdN4BL0rO,anastasia vronski,0,9,,-1,-1,0,0,2.0
18ZrjXh20MNSW5OI3mVz7Y,brutal,27,1886,,2022,2024,8,1,13880.0
75xOug2sC5BXymEc6VOIFG,the may reunion,0,33,,2015,2015,1,11,5.0
3tIWBANpJTpLSkSCo63OG5,ulthima,7,2119,"finnish metal, melodic death metal",2020,2021,3,1,807.0
7silW8RiEOoLBgAg5JBCL1,riccardo muti,55,34510,"classical performance, orchestral performance",2016,2023,20,11,809554.0
1OZW3cQ878iFY7ncvngvSa,tommy ridgley,8,1817,"louisiana blues, new orleans blues, new orleans soul",1969,2024,10,2,2185.0
0u8T5858lbKhloyvpHufJN,lafrotino,0,4,,-1,-1,0,0,0.0
18zpXbLiUltDfI9Nmvs62k,alfonso payan y asociados,33,12080,"classic sierreno, corrido, tololoche",2018,2024,20,1,41832.0
5fSVkkuijRIpxuvSqysYiP,snøw,63,150959,"sad lo-fi, sad rap",2022,2024,20,1,963907.0
3V0mNGzuKi8E95ucfP67IL,félia litvinne,0,0,,-1,-1,0,0,2.0
5qTXv8BiBrm6QUiwG3Mzuh,blindpoint,0,179,,2019,2022,5,1,17.0
2WSMEwi0E7fpOKIEC7KHXl,florian fesl,29,2220,"volksmusik, volkstumliche musik",2007,2024,18,1,38333.0
6UzKO2bhYzlaFwHwxM9znY,horny lulu,0,209,,2014,2019,2,9,66.0
1IHo4GOIsROfIvUtG0p5re,shakma,4,1896,black thrash,2018,2023,2,10,481.0
5UBJQDLk23ODHiS1djjsFv,steve fiset,27,442,chanson quebecois,1985,2002,2,10,4597.0
62Fi1qmirtaNmLlx2Eq2wt,jim zeller,8,542,,2015,2021,6,1,441.0
2HAzVxarimIOXET2TRDCZa,enorm,25,3784,"deutschrock, german oi",2007,2021,7,4,21283.0
28aApRdrnOJ4BHyeUBSdtk,blinded memory,0,330,latvian rock,2011,2023,5,1,75.0
1gF0X3VrzkPWaswRijXDdN,smiler,23,2025,uk hip hop,2009,2022,12,1,24472.0
73LOkTWijLbyD5UOFBWdW6,frédéric daverio,0,58,,1997,2008,2,15,136.0
2DAImD2AmHznwfldBFKeqf,trio henry,0,1,,2004,2013,2,12,1.0
0tftUMo8Zapi2PMDoUlmCC,baixo e voz,4,3347,,2002,2021,8,1,503.0
1I7M4aDWZL3pKnzrmecqvJ,the psychic alliance,0,143,,2012,2023,11,4,33.0
1eCALQBKxg3xlKy3KndA5U,kongchain,0,20,,2015,2022,8,1,39.0
3pMfR5FhFLerb0kctGWCh4,the imbeciles,3,1459,,2019,2022,16,1,823.0
6mlBcFYajFuZDt2aagh1Sh,echopraxia,23,7940,instrumental progressive metal,2017,2019,3,5,15168.0
5GAiqD7lNm9oNKT6U2GKk8,andrew hill trio,0,214,jazz trio,1960,1992,2,7,88.0
2J6FSVBM3FWvtzLMMUFUiJ,nicolas michaux,34,10692,,2015,2024,12,5,103431.0
6ONVSdoes87IWcH2fnoNxa,kenneth kold,0,2,,-1,-1,0,0,0.0
72Qf5GWzAAzAGlpcH1z4u2,brinck,27,2289,,2006,2013,5,1,17106.0
4ZKtXBJqwX6jOY126Aq8X0,lise haavik,2,61,,2021,2021,1,1,186.0
6EdShJCWbCFI4VQb3aKdkg,josef akin,20,1166,,2021,2024,16,1,13376.0
5szBKM0Zc5bKmQvkiO1NDS,moussa,38,26745,french indietronica,2017,2021,13,1,141765.0
6At3IeEENp6UpLecNDs2mX,xyloto,7,12,,-1,-1,0,0,0.0
7hcJOolMkn9jRAAhaVSFnu,the veldt,25,7691,indie shoegaze,1992,2023,11,2,24423.0
1wA12mBtPBEsv1qsz6gZLP,janet robin,0,188,,2004,2018,6,5,42.0
6PPEwGTDxapIs2mJ2MJFOV,the unfamous,7,461,uptempo hardcore,2014,2023,20,4,1979.0
1K9pNfOfxZFfbEgoOmjV13,grupo nzinga,19,2743,"capoeira, samba de roda",2003,2003,1,38,3837.0
5HwvkB6Df76thzjbNwVozV,amrom aker,8,148,,2022,2022,1,14,965.0
3bzqxjSdYhBl8QdjoI5c3G,josh haden,2,305,,2007,2007,1,11,58.0
5l8xCiqHtpk3XDXJ2ZfgK7,jonjon,33,9273,,2000,2023,20,1,112917.0
6rDX4jCNV1rMjU2bUsiGRO,rebecka larsdotter,8,5320,,2011,2023,19,2,1573.0
0XlvO9WSW6ighboxtXroHZ,les monstroplantes,8,246,,2014,2017,2,14,60.0
4naFjHo0VkQi9yuRe0QN7H,frits kaatee,1,31,,-1,-1,0,0,101.0
2OIZtMfd0YKv6xoohHbKRJ,coman dante,1,314,darkstep,2018,2022,3,3,231.0
6qvMhJmeSzso9WmWe6lmi9,bridson,5,159,deep happy hardcore,2014,2024,20,1,825.0
2281RSmb2cN6knnt0Iarb2,leo rizzi,60,204215,,2021,2024,20,1,2803071.0
4FzTsw9P3m2xDkwtiSiBMB,steve morse,29,63884,"instrumental rock, shred",1989,2024,13,2,33742.0
2tHJjgDn5DdomWT0EwqDJa,adrian lau,25,974,,2014,2014,1,2,80.0
6r1McS7CU46TsVEh1ckGuH,kerry king,34,29882,,2024,2024,2,1,92421.0
2JFzqHBpmyG5sii0vrnG1l,bitches sin,11,10802,nwobhm,1982,2014,9,3,2807.0
18Ci1YB07vAHU4LFYRA6wX,rosina kazi,0,0,,-1,-1,0,0,0.0
6x8FkUGA1p9KEpkt0iTpQM,gildas arzel,5,455,,2016,2018,4,11,813.0
5H6xmHXjsq98NLbEjuE29f,neiked,60,172573,scandipop,2018,2024,20,1,4241733.0
4ix5FHZNfl0uFkMVdRJGEn,brian tighe,0,1,,-1,-1,0,0,0.0
2LBteY4vnSD2zKwAgzOijB,mokoma,44,39286,"finnish metal, suomi rock",2003,2024,20,1,80483.0
2jzluexH2ycDyDtQPqQ31p,steve lacy octet,0,59,,1993,1993,1,7,13.0
1dlbri4jAJv9ktL7usPs9j,multidimensional being,0,5,,2017,2019,2,1,1.0
2E0lpcp1RZ91cXxxrjd0Dy,bhp,7,178,,2018,2022,3,1,1509.0
0kIGdnhfsWMRc38yzCJvEL,timatic,18,14953,deep german hip hop,2015,2019,14,1,6145.0
5Iko566VxyWVEzt3pstMSq,nelo sosa y su conjunto colonial,0,227,,-1,-1,0,0,129.0
41CEQa4saNhS3MuXr2JUVd,ian charles,0,14,,1995,2019,9,6,6.0
6rchWRkpZQWAyPOKuy00VG,concerto mediterraneo,6,26,,2022,2022,3,1,550.0
603SJMwrJkiNeNFwH1Vujc,sambistas do brasil,0,16,,-1,-1,0,0,2.0
7rFO7JUv2RkzMuT5MqkVyn,iris keinänen,0,5,,-1,-1,0,0,19.0
5ncLbnxnVjziuIhcbGtr28,filthy still,13,5355,"cowpunk, deathgrass, rhode island indie",2012,2015,3,13,2988.0
3mZe2NaOjrzXOCjpBMPVmQ,living arrangement,0,4,,2021,2023,6,2,2.0
41ZLPJRkyDLau0FIJ3uaSc,the odorants,14,705,finnish pop punk,2004,2024,12,3,1953.0
0O9rpCjClbC0LA3ikNiYeU,the eagles lupopo,4,106,,-1,-1,0,0,851.0
1H5h16JccQC0osYtgQJ3Bq,argo band,0,3,,1994,2023,2,1,25.0
1nJvji2KIlWSseXRSlNYsC,the velvet underground,63,1898260,"alternative rock, melancholia, permanent wave, protopunk, rock",1967,2019,20,1,3834316.0
1IgYkDn24DDfJbVQcqZ9k2,lamp & lazerus,0,20,,-1,-1,0,0,90.0
0GwHaWbWo4C4Ff2v7l1oMs,christoph blaser,0,34,,2006,2019,3,11,98.0
1U3sbewNFRq4oyhUWZinMi,richard x,24,2354,,2004,2004,1,5,27887.0
20UYCAvAHJ1WqrCElptD7O,kotori,31,48042,gaming dubstep,2019,2023,20,3,37365.0
073EEmtECx9As4dQmCFSqz,rider negro,3,722,psicodelia mexicana,2019,2020,4,1,268.0
45knT8rVL9mYXEIxHBFQIB,serge tonnar,6,843,luxembourgian pop,2003,2024,10,1,491.0
4FJ3pbvEQY6y38ddxJmdCY,side dish,0,66,,2023,2023,1,1,16.0
07VqS0rOv2wjiDFfPMRF6n,magda hain,0,0,,-1,-1,0,0,1.0
0eQoptldSWPIqsDC68lGfo,kiersten holine,1,745,viral pop,2011,2017,4,1,212.0
0VqQFqLcy0bBMPDnKB25vC,eivind aarset,33,14818,"ecm-style jazz, fourth world, jazz guitar, norwegian jazz, progressive jazz fusion",1998,2023,20,1,65164.0
02yigcgaTkoA3sajC1FKEE,emmanuel brun,18,426,,2008,2008,1,11,14619.0
53ZPS2NE5MhA54RM8WItDy,bob ayala,0,132,,2012,2012,1,11,19.0
2npU68D7kt0LE5zdDZYFJo,hype lights,10,1698,,2021,2024,7,1,2455.0
1q5qvAqNQR8XbzZeEkOY7N,quella vecchia locanda,1,257,,1972,1974,2,6,100.0
0GiC21e7l4XAl7IqGflein,taranda greene,25,3132,,2000,2024,12,1,9591.0
6w8IsAIRDUGAjmP2rDRcnZ,john montague,3,55,,1968,2011,2,21,721.0
1LaFuwhcBsU5wxuEXsOdEx,simon khorolskiy,41,39638,russian ccm,2018,2024,20,1,42189.0
498uorZKHWJEvRjTAPaY9M,dimbiman,0,422,,-1,-1,0,0,108.0
2h9etV07SR96Rqt4bnnBAs,jacob blair,14,21,,-1,-1,0,0,7123.0
3TXeUeBzDNk93uvzr0byAu,sharon isbin,30,10856,classical guitar,1991,2020,20,24,62331.0
3Ujod6NpZE4hp6ORhptTF6,ffynnon,3,298,welsh folk,2006,2006,1,14,511.0
2UlbXyP5kv74JNAXCNktq0,hubert von goisern und die alpinkatzen,36,41401,austropop,1992,1994,4,22,114160.0
4q8gZRZt3bXOccKH6fUg6S,save the swim team,0,31,,2021,2021,1,4,15.0
7s4AKsalGr6YBwiae78L08,dj skull,9,2161,chicago house,1996,2023,20,4,3388.0
6M7fyTm8d9FR8yfCxygqaZ,janice weber,7,160,american classical piano,1989,2015,7,12,1331.0
5xIozLxzBK1ZXaH7gYu9xb,dj e-rush,1,29,,-1,-1,0,0,378.0
6riGIqQkdd2C5zb3EeESOY,karen capaldi,0,11,,-1,-1,0,0,5.0
4iUJICjolAmTxsCZKTwDzb,vervamon,0,3,,2001,2023,5,5,1.0
6fpm54DfoAd1JokubtQiNL,david briggs,26,1007,"anglican liturgy, classical organ",1998,2024,20,5,17143.0
1Mi47bz9As8xAtRrVDTn3x,johnny hoes,25,4782,"classic dutch pop, levenslied, nederpop, vintage dutch pop",1974,2020,20,2,25479.0
0bQXzrLZ7QOuE2f2xRnf1x,the iona room,0,20,,2011,2011,1,3,136.0
2U1hv3n1KnxZw2fc9QpXg6,lester young trio,0,30,,-1,-1,0,0,66.0
7JrToQk62myp5wDdm6137c,peter karrie,0,0,,-1,-1,0,0,0.0
5tdTldHOWl0iRO4jtII6tv,youngs teflon,49,60430,"grime, uk drill, uk hip hop",2009,2024,20,2,449487.0
5iUj77BWu4aFxneE8KvDQb,subjazz,0,0,,2020,2020,1,1,0.0
16TL47Cp9gkfccfxj285mz,alex tweaker,1,64,french dnb,2015,2016,3,4,258.0
5A9jg35wqA8GyAKHoZPPGB,heikatsu,0,13,,2003,2003,1,15,21.0
20ygQwiLlCSTZugW5SW9Qn,liv jagrell,2,19,hel,-1,-1,0,0,0.0
0EhU3o1OUT0NLyEANUxWjk,swampcandy,4,2016,,2007,2023,7,1,571.0
1SknrsXpfMmTMi3fh1I3Lm,melita osojnik,1,83,otroske pesmice,1997,2007,6,10,61.0
6bR2KUzqWpAqvolglMw1oZ,martine rønning,0,598,,2021,2021,2,1,138.0
60S0c3YwIl4jmu2p36SsRT,michel normandeau,0,26,,-1,-1,0,0,156.0
7xUPcC6yaJDGL4MhumAHJN,bulletproof,23,927,,2023,2023,1,1,18294.0
0yrgkO2pSgcN7Eb2FTFLWD,computer club,6,619,,2008,2013,4,2,1962.0
6BwPEMtVSTNdZJv6m4BhiQ,wanna one - triple position,18,27434,k-pop boy group,-1,-1,0,0,15248.0
4Bh5TQLH9xdvRYvNG7GUMY,galimir quartet,0,3,historic string quartet,-1,-1,0,0,2.0
1HZOgULKHUpZwVHI2fnieq,in her eye,0,173,italogaze,2015,2018,2,7,29.0
2EWAleEwjbrenW0yWpqjXo,sabrina chap,0,174,,2010,2020,3,11,45.0
5tq8fRm6TG8npWdoypF5yV,joseph stidel,0,0,,1957,1957,1,6,21.0
5K6jdj0iRweLQp2LSw5HU8,rohit shyam raut,19,6363,marathi pop,2016,2024,15,1,23832.0
6Exh589JjM4GXrzUdAbvgj,don pappy,0,2,,2022,2022,1,1,0.0
0EikLJdrz7f8ocaHztUO0S,springtime carnivore,26,13787,la indie,2014,2016,2,14,25507.0
5SHR247y0WviivYf4mOo2W,crossfyre,6,215,,2010,2022,7,1,1415.0
6Nemkrm6JC4v6UPUs5bVrI,dieter birr,7,1622,ostrock,2016,2016,1,11,1421.0
2ajyabPziePfeQA9HtDmD5,jag star,3,346,,2002,2009,5,1,338.0
5VyGPIz23xzQUyXocTxAvL,philine,34,3095,,2020,2024,8,1,103667.0
53wwNSIr475NOyHao0Nemp,schlagquartett köln,0,17,,2001,2014,4,4,76.0
08Y8lyLej3SbV3BUILPp2d,junior & jorge,29,16854,bachata,2000,2017,5,12,52118.0
1HMFleDucpe8cNSDlx1SY5,lupe fuentes,11,3266,,2017,2023,20,2,3980.0
0roSf6x2MfEZ3nAgYAxqKK,cynthia nickschas,19,4002,,2012,2022,11,3,7618.0
3vP6himSWlwq92NzMbij5J,gafur,44,221779,uzbek pop,2019,2023,18,1,226226.0
1xBe6EnGYottbsiQ3BUscf,kristine alicia,17,3572,gospel reggae,2007,2024,17,1,6368.0
2U1l35agymGrBDFeMIxVLG,pil c,52,134627,"czsk emo rap, czsk hip hop",2016,2023,20,1,297380.0
2wkqnESdipapVIxmF2ClYS,henri christiné,12,41,french opera,-1,-1,0,0,5606.0
3EdEdQ1qEdBQW62ACKlrjm,kt neely,0,28,,-1,-1,0,0,0.0
3aGLMOV7MYoPF4I39vxtwg,gabriele bellini,11,30,,2000,2014,12,54,494.0
3ILeMoXWXqQr9RrnsYpc6D,elīna šmukste,0,0,,-1,-1,0,0,0.0
7b7KvDXQB2IrXx4Kw9cd8Z,bobby jaspar,20,1490,belgian jazz,1992,2018,6,7,17649.0
5IBLNi1BzJAAW4iHvZDByO,the nietzsche,17,2528,ukrainian metal,2013,2024,14,1,9015.0
6PyqnJyIruYmUjYbrO8oke,kessler v,0,1,,-1,-1,0,0,0.0
46fK58hhXvdI02JJCFBtC2,ramon zerano,11,294,hands up,2005,2007,3,6,4111.0
06pkUJtvwH93XlSdc0RAOY,tomorrow people,45,62434,"nz reggae, pacific islands pop",2012,2024,20,1,250273.0
25dZ8CIDWsuV1DzOy5FDnP,kolompos,22,3316,"gyerekdalok, hungarian folk",2001,2020,8,1,8309.0
2sOFEPIAVdAQ5OdanAR2jP,chris oldman,1,23,,2011,2016,3,3,296.0
2lKsFSiN5kP5rcWcLjk0Sk,ancient hatred,0,14,,2011,2024,4,4,13.0
4NRO33U78Ex9AnmwxDBqK5,ananda shake,23,26564,"full on, progressive psytrance, psychedelic trance",2010,2022,15,3,22980.0
1p7BMCpa2YWrf5rSHsmDPJ,joel steudler,3,183,,2007,2023,4,6,360.0
4G1ItxIYGV6Zb7JjVWLxkb,sirsy,10,2528,,2000,2023,12,5,663.0
2c2DLLb2kqgPY3LxLlXHwp,winter moods,15,2616,maltese pop,2000,2020,6,5,3469.0
7bCRnTi1yDFfLbDFkMqvaS,smyles,36,2659,,2022,2023,20,3,130628.0
2R47Pj4nW3l1UZTHztL40v,tony osborne & his orchestra,10,164,man's orchestra,-1,-1,0,0,2451.0
0LXY8GQwcuaYxDUm8LEw9a,charlotte ameil,0,4,,2020,2020,3,1,1.0
5lc4MlWDy2wAs7pVrsweR3,luckyiam,9,4442,"abstract hip hop, underground rap",2012,2017,2,1,715.0
1u5cumQCH81TOJoBEI1rcF,whitey kirst,1,159,,2005,2018,17,1,106.0
7F5AS3vpB9RvAfnbdUndGY,get cool,23,1128,,-1,-1,0,0,18118.0
5TrwaXmjTp1RH9B2OP9F6L,hyaena rabid,0,14,,2013,2013,1,10,1.0
01WtK2GBFrJWzUXYtR7zd9,loupy,0,5,,2020,2022,3,1,4.0
51ANCifCullCs8WVLXst4Y,andy graham,5,323,,2016,2016,1,6,1012.0
2AqtUAO2T9e7DQx42aI37m,jolynn murray,0,15,,-1,-1,0,0,0.0
7oPgFOyH5e8JwCCquRbkRU,ted nettelbeck,0,0,,-1,-1,0,0,5.0
0I2EeeTjEjGqHRMnLVJ5MA,wet dog,0,79,,2007,2007,1,13,12.0
5jd1H6Z9DIlqbHnBNbeAN9,tránsito cocomarola,22,9038,"chamame, folklore argentino",1994,2021,4,20,15395.0
1KuQJYhI9pQb8A6QNBqZDi,ture ara,2,282,,1959,1986,3,4,423.0
3LJJ8IJM26pEXkvU6rYzmp,megaptera,6,2435,"ambient industrial, dark ambient, martial industrial, noise, power electronics, swedish experimental",1998,2023,4,3,818.0
41CysDLDJ809nkDqtRpES8,the cants,0,96,,2006,2006,1,15,54.0
1vHTKpJd6UEqimH9H3LOq4,sleepy koala,13,2906,psydub,2014,2017,3,5,4061.0
0QkF8bvRa8xxVguD1xovHe,lakshmi,36,29439,telugu folk,2004,2023,20,1,223259.0
4f9D1Mkl4O4XVuY0I76EsU,supercordas,6,3637,neo-psicodelia brasileira,2012,2015,4,1,1449.0
6Xv8h8ntefqlic5d3DqzhZ,tómarúm,10,5086,atlanta punk,2019,2022,6,1,1977.0
7vZFbUbnFdHYnEXmVkQguP,apani b. fly,5,26,,-1,-1,0,0,0.0
6n9sHxgZtjto4MY12lB7Cp,sue cho,18,572,,2013,2015,20,3,8251.0
1t6Vug7JamESjSWcXoBM9i,alla francesca,20,2718,medieval,1992,2023,17,1,12869.0
0XSQEzxLIvdLQjwBzuXGLy,miguel puente,11,2511,deep disco house,2009,2022,20,3,4331.0
5BQzSgckMOAnXstbhTtjel,kopfhoerer,1,37,,2009,2010,2,7,10.0
5lWZtunb40JWzyL1opSeLe,mc pryme,0,16,,2015,2015,1,3,7.0
4mm75daHEWglWMaBfNcATW,eteri andjaparidze,26,458,caucasian classical piano,1996,2007,5,22,67207.0
4AZRiedTtXjrvp6MOVwH27,eden shadow,0,264,neo-trad prog,2012,2016,3,4,38.0
6XZbAsRvxlO3h7vwbDZRhb,model citizens,2,217,,2023,2023,2,1,296.0
1vfQjc7Uh64juP3hlqpGPO,snowspire,0,28,,2020,2023,5,5,27.0
7ihLzUpuNecU5VBkvOUDNq,damn yankees,43,530252,"album rock, glam metal, hard rock",1990,1992,3,2,522231.0
2YFISdhBbfGd449Sp9HgBW,sieg über die sonne,3,851,,2001,2006,5,4,742.0
10OIiiTffrxvQO7uLYQgNP,7even bridges,1,686,,2017,2021,9,1,133.0
3LAab4Z2iD5VbrMQo4RXvU,martin hagfors,18,408,,2003,2024,13,1,17938.0
2HPaUgqeutzr3jx5a9WyDV,partynextdoor,77,6421350,"r&b, rap, urban contemporary",2013,2024,20,1,18413320.0
41dlfhS3G7bzpJ7H0b4BAO,pimp dawg,2,92,,2011,2013,10,4,443.0
5D7NW5CgUkLNkFNtqE6BSr,klm music,9,385,,-1,-1,0,0,3046.0
105vC0oJ985P5G3g36EosL,ufomammut,24,53277,"doom metal, drone metal, italian doom metal, italian metal, italian stoner rock, post-doom metal, post-metal, psychedelic doom, sludge metal, space rock, stoner metal, stoner rock",2004,2024,20,6,21421.0
6QhhtzrBWp8unOeUOnBchG,dual resonance,7,742,progressive psytrance,2015,2018,5,1,2836.0
5oDCHbNd6TUpnIMt5t9Hnp,palancar,1,113,,2017,2017,1,11,36.0
5pCr5IYE4Bw7lSLPvJ3Csc,the noc-a-bouts,0,3,,-1,-1,0,0,12.0
7kjwuPH9RX2FaR1R0Tde4W,artemis,26,6848,contemporary post-bop,2020,2023,8,1,58243.0
1cYXALYMckkeH1V7SgZ6dr,gayle barcella cabras,0,2,,2017,2017,1,7,0.0
1MNkE6liVDCk0YiAGnqLwa,brancaccio & aisher,1,160,,2003,2003,2,3,378.0
4qK6A4Jl3TMdf3ebRLoEtv,singas project,4,389,,2016,2016,2,11,723.0
6lJGlLPCW78g08Rk6VlA40,pet tigers,0,65,,2013,2018,2,1,4.0
0LhotT6TyZgkzuLSd6pspG,juan rios,45,23451,chillhop,2015,2024,20,1,202389.0
35qJHJNTE8Vc7NNMO8TAxC,boxer & forbes,10,558,,2012,2016,8,3,3896.0
7la3Xtgcx9jgogy6e29Ha2,susan hemington jones,7,35,,-1,-1,0,0,1685.0
7zRwwLUeLwu1jSCRzoQkZv,apeiron,44,3249,sped up,2021,2024,6,1,715700.0
1JsintQyg5K1GjWgHu0Ojk,corny littmann,0,3,,-1,-1,0,0,5.0
